,8.92,9.60,10.49,11.17,11.66,
,P1Sum,P2Sum,P3Sum,P4Sum,P5Sum,
0.0,45,45,45,45,45,
0.1,45,45,45,45,45,
0.2,45,45,45,45,45,
0.3,45,45,45,45,45,
0.4,45,45,45,45,45,
0.5,45,45,45,45,45,
0.6,45,45,45,45,45,
0.7,45,45,45,45,45,
0.8,45,45,45,45,45,
0.9,45,45,45,45,45,
1.0,45,45,45,45,45,
1.1,45,45,45,45,45,
1.2,45,45,45,45,45,
1.3,45,45,45,45,45,
1.4,45,45,45,45,45,
1.5,45,45,45,45,45,
1.6,45,45,45,45,45,
1.7,45,45,45,45,45,
1.8,45,45,45,45,45,
1.9,45,45,45,45,45,
2.0,45,45,45,45,45,
2.1,45,45,45,45,45,
2.2,45,45,45,45,45,
2.3,45,45,45,45,45,
2.4,45,45,45,45,45,
2.5,45,45,45,45,45,
2.6,45,45,45,45,45,
2.7,45,45,45,45,45,
2.8,45,45,45,45,45,
2.9,45,45,45,45,45,
3.0,45,45,45,45,45,
3.1,45,45,45,45,45,
3.2,45,45,45,45,45,
3.3,45,45,45,45,45,
3.4,45,45,45,45,45,
3.5,45,45,45,45,45,
3.6,45,45,45,45,45,
3.7,45,45,45,45,45,
3.8,45,44,45,45,45,
3.9,44,44,45,45,45,
4.0,44,44,45,45,44,
4.1,43,43,45,45,44,
4.2,43,43,45,45,44,
4.3,43,42,45,45,43,
4.4,42,42,45,45,43,
4.5,42,42,45,45,43,
4.6,42,41,45,45,42,
4.7,41,41,45,45,42,
4.8,41,41,45,45,41,
4.9,41,40,45,45,41,
5.0,40,40,45,45,41,
5.1,40,39,44,45,40,
5.2,39,39,42,45,40,
5.3,39,39,41,45,40,
5.4,39,38,40,45,39,
5.5,38,38,39,44,39,
5.6,38,38,37,44,38,
5.7,37,37,36,43,38,
5.8,37,37,35,43,38,
5.9,37,36,34,42,37,
6.0,36,36,33,42,37,
6.1,35,35,33,41,37,
6.2,34,34,31,41,36,
6.3,33,33,31,40,35,
6.4,31,33,30,40,35,
6.5,30,32,29,40,35,
6.6,29,31,28,39,34,
6.7,28,30,27,39,33,
6.8,27,30,26,38,33,
6.9,26,29,25,38,32,
7.0,25,28,25,38,32,
7.1,24,27,23,37,31,
7.2,23,27,23,37,31,
7.3,22,26,22,36,30,
7.4,21,25,21,35,30,
7.5,19,24,20,34,29,
7.6,18,24,19,33,29,
7.7,17,23,18,32,28,
7.8,15,22,17,31,27,
7.9,14,22,17,31,27,
8.0,13,21,15,29,26,
8.1,11,20,15,29,25,
8.2,10,19,15,28,25,
8.3,9,18,15,27,24,
8.4,7,16,15,26,23,
8.5,6,15,15,25,23,
8.6,5,14,15,25,22,
8.7,3,12,15,23,22,
8.8,2,11,15,23,21,
8.9,1,10,15,22,21,
9.0,1,8,15,22,20,
9.1,0,7,15,21,19,
9.2,0,6,15,20,19,
9.3,0,5,15,20,18,
9.4,0,3,15,19,17,
9.5,0,2,14,18,17,
9.6,0,1,12,18,16,
9.7,0,1,11,17,15,
9.8,0,0,10,17,15,
9.9,0,0,8,16,15,
10.0,0,0,7,15,15,
10.1,0,0,6,15,15,
10.2,0,0,4,13,15,
10.3,0,0,3,12,15,
10.4,0,0,2,11,15,
10.5,0,0,1,9,15,
10.6,0,0,0,8,15,
10.7,0,0,0,7,13,
10.8,0,0,0,5,12,
10.9,0,0,0,4,11,
11.0,0,0,0,3,9,
11.1,0,0,0,1,8,
11.2,0,0,0,1,7,
11.3,0,0,0,0,5,
11.4,0,0,0,0,4,
11.5,0,0,0,0,3,
