,34.62,39.68,39.68,40.73,44.24,
,P1Sum,P2Sum,P3Sum,P4Sum,P5Sum,
0.0,100,100,100,100,100,
0.1,100,100,100,100,100,
0.2,100,100,100,100,100,
0.3,100,100,100,100,100,
0.4,100,100,100,100,100,
0.5,100,100,100,100,100,
0.6,100,100,100,100,100,
0.7,100,100,100,100,100,
0.8,100,100,100,100,100,
0.9,100,100,100,100,100,
1.0,100,100,100,100,100,
1.1,100,100,100,100,100,
1.2,100,100,100,100,100,
1.3,100,100,100,100,100,
1.4,100,100,100,100,100,
1.5,100,100,100,100,100,
1.6,100,100,100,100,100,
1.7,100,100,100,100,100,
1.8,100,100,100,100,100,
1.9,100,100,100,100,100,
2.0,100,100,100,100,100,
2.1,100,100,100,100,100,
2.2,100,100,100,100,100,
2.3,100,100,100,100,100,
2.4,100,100,100,100,100,
2.5,100,100,100,100,100,
2.6,100,100,100,100,100,
2.7,100,100,100,100,100,
2.8,100,100,100,100,100,
2.9,100,100,100,100,100,
3.0,100,100,100,100,100,
3.1,100,100,100,100,100,
3.2,100,100,100,100,100,
3.3,100,100,100,100,100,
3.4,100,100,100,100,100,
3.5,100,100,100,100,100,
3.6,100,100,100,100,100,
3.7,100,100,100,100,100,
3.8,100,100,100,100,100,
3.9,100,100,100,100,100,
4.0,100,100,100,100,100,
4.1,100,100,100,100,100,
4.2,100,100,100,100,100,
4.3,100,100,100,100,100,
4.4,100,100,100,100,100,
4.5,100,100,100,100,100,
4.6,100,100,100,100,100,
4.7,100,100,100,100,100,
4.8,100,100,100,100,100,
4.9,100,100,100,100,100,
5.0,100,100,100,100,100,
5.1,100,100,100,100,100,
5.2,100,100,100,100,100,
5.3,100,100,100,100,100,
5.4,100,100,100,100,100,
5.5,100,100,100,100,100,
5.6,100,100,100,100,100,
5.7,100,100,100,100,100,
5.8,100,100,100,100,100,
5.9,100,100,100,100,100,
6.0,100,100,100,100,100,
6.1,100,100,100,100,100,
6.2,100,100,100,100,100,
6.3,100,100,100,100,100,
6.4,100,100,100,100,100,
6.5,100,100,100,100,100,
6.6,100,100,100,100,100,
6.7,100,100,100,100,100,
6.8,100,100,100,100,100,
6.9,100,100,100,100,100,
7.0,100,100,100,100,100,
7.1,100,100,100,100,100,
7.2,100,100,100,100,100,
7.3,100,100,100,100,100,
7.4,100,100,100,100,100,
7.5,100,100,100,100,100,
7.6,100,100,100,100,100,
7.7,100,100,100,100,100,
7.8,100,100,100,100,100,
7.9,100,100,100,100,100,
8.0,100,100,100,100,100,
8.1,100,100,100,100,100,
8.2,100,100,100,100,100,
8.3,100,100,100,100,100,
8.4,100,100,100,100,100,
8.5,100,100,100,100,100,
8.6,100,100,100,100,100,
8.7,100,100,100,100,100,
8.8,100,100,100,100,100,
8.9,100,100,100,100,100,
9.0,100,100,100,100,100,
9.1,100,100,100,100,100,
9.2,100,100,100,100,100,
9.3,100,100,100,100,100,
9.4,100,100,100,100,100,
9.5,100,100,100,100,100,
9.6,100,100,100,100,100,
9.7,100,100,100,100,100,
9.8,100,100,100,100,100,
9.9,100,100,100,100,100,
10.0,100,100,100,100,100,
10.1,100,100,100,100,100,
10.2,100,100,100,100,100,
10.3,100,100,100,100,100,
10.4,100,100,100,100,100,
10.5,100,100,100,100,100,
10.6,100,100,100,100,100,
10.7,100,100,100,100,100,
10.8,100,100,100,100,100,
10.9,100,100,100,100,100,
11.0,100,100,100,100,100,
11.1,100,100,100,100,100,
11.2,100,100,100,100,100,
11.3,100,100,100,100,100,
11.4,100,100,100,100,100,
11.5,100,100,100,100,100,
11.6,100,100,100,100,100,
11.7,100,100,100,100,100,
11.8,100,100,100,100,100,
11.9,100,100,100,100,100,
12.0,100,100,100,100,100,
12.1,100,100,100,100,100,
12.2,100,100,100,100,100,
12.3,100,100,100,100,100,
12.4,100,100,100,100,100,
12.5,100,100,100,100,100,
12.6,100,100,100,100,100,
12.7,100,100,100,100,100,
12.8,100,100,100,100,100,
12.9,100,100,100,100,100,
13.0,100,100,100,100,100,
13.1,100,100,100,100,100,
13.2,100,100,100,100,100,
13.3,100,100,100,100,100,
13.4,100,100,100,100,100,
13.5,100,100,100,100,100,
13.6,100,100,100,100,100,
13.7,100,100,100,100,100,
13.8,100,100,100,100,100,
13.9,100,100,100,100,100,
14.0,100,100,100,100,100,
14.1,100,100,100,100,100,
14.2,100,100,100,100,100,
14.3,100,100,100,100,100,
14.4,100,100,100,100,100,
14.5,100,100,100,100,100,
14.6,100,100,100,100,100,
14.7,100,100,100,100,100,
14.8,100,100,100,100,100,
14.9,100,100,100,100,100,
15.0,100,100,100,100,100,
15.1,100,100,100,100,100,
15.2,100,100,100,100,100,
15.3,100,100,100,100,100,
15.4,100,100,100,100,100,
15.5,100,100,100,100,100,
15.6,100,100,100,100,100,
15.7,100,100,100,100,100,
15.8,100,100,100,100,100,
15.9,100,100,100,100,100,
16.0,100,100,100,100,100,
16.1,100,100,100,100,100,
16.2,100,100,100,100,100,
16.3,100,100,100,100,100,
16.4,100,100,100,100,100,
16.5,100,100,100,100,100,
16.6,100,100,100,100,100,
16.7,100,100,100,100,100,
16.8,100,99,100,100,100,
16.9,100,99,100,100,100,
17.0,100,98,100,100,100,
17.1,100,98,100,100,100,
17.2,100,97,100,100,100,
17.3,100,97,100,100,100,
17.4,99,97,99,100,99,
17.5,99,96,99,100,99,
17.6,98,96,98,100,99,
17.7,98,95,98,100,98,
17.8,98,95,98,100,98,
17.9,98,94,98,100,97,
18.0,98,94,98,100,97,
18.1,97,94,97,100,96,
18.2,97,93,97,100,96,
18.3,96,93,97,100,96,
18.4,96,92,96,100,95,
18.5,96,92,96,100,95,
18.6,95,91,95,100,94,
18.7,95,91,95,100,94,
18.8,94,90,94,100,93,
18.9,94,90,94,100,93,
19.0,93,90,94,100,92,
19.1,93,89,93,100,92,
19.2,93,89,93,100,92,
19.3,93,88,93,100,91,
19.4,92,88,92,100,91,
19.5,92,87,92,100,90,
19.6,91,87,91,100,90,
19.7,91,87,91,100,89,
19.8,90,86,91,100,89,
19.9,90,86,90,100,89,
20.0,90,85,90,100,88,
20.1,89,85,89,100,88,
20.2,89,84,89,100,87,
20.3,88,84,88,100,87,
20.4,88,83,88,100,86,
20.5,87,83,87,100,86,
20.6,87,83,87,100,85,
20.7,87,82,87,100,85,
20.8,86,82,86,100,85,
20.9,86,81,86,100,84,
21.0,85,81,85,100,84,
21.1,85,80,85,100,83,
21.2,85,80,85,100,83,
21.3,84,79,84,100,82,
21.4,84,79,84,100,82,
21.5,83,79,83,100,81,
21.6,83,78,83,100,81,
21.7,83,78,83,100,81,
21.8,82,77,82,100,80,
21.9,82,77,82,100,80,
22.0,81,77,81,100,79,
22.1,81,76,81,99,79,
22.2,80,76,81,99,78,
22.3,80,75,80,98,78,
22.4,80,75,80,97,77,
22.5,79,74,79,97,77,
22.6,79,74,79,96,77,
22.7,78,74,78,95,76,
22.8,78,73,78,95,76,
22.9,77,73,78,94,75,
23.0,77,72,77,93,75,
23.1,77,72,77,93,75,
23.2,76,71,76,92,74,
23.3,76,71,76,92,74,
23.4,75,71,75,91,73,
23.5,75,70,75,91,73,
23.6,75,70,75,90,72,
23.7,74,70,74,90,72,
23.8,74,70,74,89,71,
23.9,73,70,73,88,71,
24.0,72,70,72,88,71,
24.1,71,70,71,87,70,
24.2,71,70,71,86,70,
24.3,69,70,69,86,70,
24.4,69,70,69,86,70,
24.5,68,70,68,85,70,
24.6,67,70,67,85,70,
24.7,66,70,66,84,70,
24.8,66,70,66,84,70,
24.9,65,70,65,83,70,
25.0,65,70,64,83,70,
25.1,64,70,64,83,70,
25.2,64,70,63,82,70,
25.3,63,70,62,82,70,
25.4,62,70,62,82,70,
25.5,62,70,61,82,70,
25.6,61,70,60,82,70,
25.7,60,70,60,81,70,
25.8,60,70,59,81,70,
25.9,59,70,59,80,70,
26.0,58,70,58,80,70,
26.1,58,70,57,80,70,
26.2,58,70,57,79,70,
26.3,57,70,56,79,70,
26.4,57,70,55,79,70,
26.5,56,70,55,78,70,
26.6,55,70,54,78,70,
26.7,55,70,53,77,70,
26.8,54,70,53,77,70,
26.9,53,70,52,76,70,
27.0,53,70,51,76,70,
27.1,52,70,51,75,70,
27.2,52,70,50,75,70,
27.3,51,70,49,75,70,
27.4,50,70,49,74,70,
27.5,50,70,48,74,70,
27.6,49,70,47,74,70,
27.7,49,70,47,74,70,
27.8,49,70,46,74,70,
27.9,49,70,45,73,70,
28.0,48,70,45,73,70,
28.1,47,70,44,72,70,
28.2,47,70,43,72,70,
28.3,47,70,43,71,70,
28.4,46,70,42,71,70,
28.5,45,70,41,71,70,
28.6,45,70,41,70,70,
28.7,44,70,40,70,70,
28.8,43,70,39,69,70,
28.9,43,70,39,69,70,
29.0,42,70,38,69,70,
29.1,41,70,37,69,70,
29.2,41,70,37,68,70,
29.3,41,70,36,68,70,
29.4,41,70,35,67,70,
29.5,41,70,35,67,70,
29.6,40,70,35,67,70,
29.7,39,70,35,66,70,
29.8,39,70,35,66,70,
29.9,38,70,35,65,70,
30.0,37,70,35,65,70,
30.1,37,70,35,65,70,
30.2,36,70,35,65,70,
30.3,36,70,35,65,70,
30.4,36,70,35,65,70,
30.5,35,70,35,65,70,
30.6,35,70,35,65,70,
30.7,35,70,35,65,70,
30.8,35,70,35,65,70,
30.9,35,70,35,65,70,
31.0,35,70,35,65,70,
31.1,35,70,35,65,70,
31.2,35,70,35,65,70,
31.3,35,70,35,65,70,
31.4,35,70,35,65,70,
31.5,35,70,35,65,70,
31.6,35,70,35,65,70,
31.7,35,70,35,65,70,
31.8,35,70,35,65,70,
31.9,35,70,35,65,70,
32.0,35,70,35,65,70,
32.1,34,70,35,65,70,
32.2,33,70,35,65,70,
32.3,31,70,35,65,70,
32.4,30,70,35,65,70,
32.5,29,70,35,65,70,
32.6,27,70,35,65,70,
32.7,26,70,35,65,70,
32.8,25,70,35,65,70,
32.9,23,70,35,65,70,
33.0,22,70,35,65,70,
33.1,21,70,35,64,70,
33.2,19,70,35,64,69,
33.3,18,69,35,63,68,
33.4,17,69,35,62,68,
33.5,15,68,35,62,67,
33.6,14,68,35,61,66,
33.7,13,68,35,60,66,
33.8,11,67,35,60,65,
33.9,10,66,35,59,64,
34.0,9,66,35,59,64,
34.1,7,65,35,59,63,
34.2,6,64,35,59,62,
34.3,5,64,35,58,62,
34.4,3,63,35,57,61,
34.5,2,63,35,57,60,
34.6,1,62,35,56,60,
34.7,1,61,35,56,59,
34.8,0,61,35,55,58,
34.9,0,60,35,54,58,
35.0,0,59,35,54,57,
35.1,0,59,35,54,56,
35.2,0,58,35,53,56,
35.3,0,58,35,53,55,
35.4,0,57,35,52,54,
35.5,0,56,35,51,54,
35.6,0,55,35,51,53,
35.7,0,53,35,50,52,
35.8,0,52,35,49,52,
35.9,0,51,35,49,51,
36.0,0,49,35,48,50,
36.1,0,48,35,47,50,
36.2,0,47,35,47,49,
36.3,0,45,35,46,48,
36.4,0,44,35,46,48,
36.5,0,43,35,45,47,
36.6,0,41,35,44,46,
36.7,0,40,35,44,46,
36.8,0,39,35,43,45,
36.9,0,37,35,43,44,
37.0,0,36,35,42,44,
37.1,0,35,35,41,43,
37.2,0,33,33,41,42,
37.3,0,32,32,40,42,
37.4,0,31,31,39,41,
37.5,0,29,29,39,40,
37.6,0,28,28,38,40,
37.7,0,27,27,38,39,
37.8,0,25,25,37,38,
37.9,0,24,24,36,38,
38.0,0,23,23,36,37,
38.1,0,21,21,35,36,
38.2,0,20,20,34,36,
38.3,0,19,19,33,35,
38.4,0,17,17,31,35,
38.5,0,16,16,30,35,
38.6,0,15,15,29,35,
38.7,0,13,13,27,35,
38.8,0,12,12,26,35,
38.9,0,11,11,25,35,
39.0,0,9,9,23,35,
39.1,0,8,8,22,35,
39.2,0,7,7,21,35,
39.3,0,5,5,19,35,
39.4,0,4,4,18,35,
39.5,0,3,3,17,35,
39.6,0,2,2,15,35,
39.7,0,1,1,14,35,
39.8,0,0,0,13,35,
39.9,0,0,0,11,35,
40.0,0,0,0,10,35,
40.1,0,0,0,9,35,
40.2,0,0,0,8,35,
40.3,0,0,0,6,35,
40.4,0,0,0,5,35,
40.5,0,0,0,4,35,
40.6,0,0,0,2,35,
40.7,0,0,0,1,34,
40.8,0,0,0,1,33,
40.9,0,0,0,0,32,
41.0,0,0,0,0,31,
41.1,0,0,0,0,30,
41.2,0,0,0,0,29,
41.3,0,0,0,0,28,
41.4,0,0,0,0,27,
41.5,0,0,0,0,26,
41.6,0,0,0,0,25,
41.7,0,0,0,0,24,
41.8,0,0,0,0,23,
41.9,0,0,0,0,22,
42.0,0,0,0,0,22,
42.1,0,0,0,0,21,
42.2,0,0,0,0,20,
42.3,0,0,0,0,19,
42.4,0,0,0,0,18,
42.5,0,0,0,0,17,
42.6,0,0,0,0,16,
42.7,0,0,0,0,15,
42.8,0,0,0,0,14,
42.9,0,0,0,0,13,
43.0,0,0,0,0,12,
43.1,0,0,0,0,11,
43.2,0,0,0,0,10,
43.3,0,0,0,0,9,
43.4,0,0,0,0,8,
43.5,0,0,0,0,7,
43.6,0,0,0,0,6,
43.7,0,0,0,0,6,
43.8,0,0,0,0,5,
43.9,0,0,0,0,4,
44.0,0,0,0,0,3,
44.1,0,0,0,0,2,
